,VehicleID,Travel_Time,Startpoint,Endpoint
5027,Truck49643,183,SourceSink12630,12757
5028,Truck44709,997,SourceSink13040,11302
5029,Truck46183,748,SourceSink13023,12757
5030,Truck47735,493,SourceSink12624,13033
5031,Truck49036,284,SourceSink12541,12630
5032,Truck49217,254,SourceSink13040,12870
5033,Truck49625,186,SourceSink12542,12354
5034,Truck47311,564,SourceSink12625,13040
5035,Truck47463,541,SourceSink13012,12625
5036,Truck47543,526,SourceSink12253,12542
5037,Truck47767,489,SourceSink10000,12253
5038,Truck48236,414,SourceSink13012,11303
5039,Truck50258,81,SourceSink12253,13012
5040,Truck45794,815,SourceSink11302,12870
5041,Truck47996,453,SourceSink13012,12542
5042,Truck49780,161,SourceSink12656,12624
5043,Truck49882,144,SourceSink10000,12542
5044,Truck46317,728,SourceSink12750,13023
5045,Truck48873,315,SourceSink12354,12630
5046,Truck48982,296,SourceSink12657,10000
5047,Truck48986,295,SourceSink12354,12870
5048,Truck50498,43,SourceSink12542,12624
5049,Truck44820,983,SourceSink11302,13023
5050,Truck47060,609,SourceSink12657,13033
5051,Truck47349,562,SourceSink13034,12629
5052,Truck49416,223,SourceSink12254,12625
5053,Truck50654,20,SourceSink13034,13033
5054,Truck44855,979,SourceSink13033,11302
5055,Truck47293,571,SourceSink13012,12656
5056,Truck48228,420,SourceSink13022,12254
5057,Truck49151,273,SourceSink12656,12541
5058,Truck50700,13,SourceSink13012,13033
5059,Truck44774,993,SourceSink11302,13011
5060,Truck46715,666,SourceSink11302,10000
5061,Truck47795,489,SourceSink12749,12870
5062,Truck50319,77,SourceSink12355,12254
5063,Truck50653,22,SourceSink13033,13040
5064,Truck46222,748,SourceSink13023,12757
5065,Truck47102,605,SourceSink13040,12630
5066,Truck47214,587,SourceSink13033,12630
5067,Truck47606,521,SourceSink12656,12871
5068,Truck49266,252,SourceSink12871,12541
5069,Truck49759,170,SourceSink12254,12624
5070,Truck45964,792,SourceSink12253,12750
5071,Truck48024,455,SourceSink12749,12800
5072,Truck49218,261,SourceSink11302,12756
5073,Truck44883,979,SourceSink13033,11302
5074,Truck48118,442,SourceSink13040,12254
5075,Truck48146,437,SourceSink13034,10000
5076,Truck48258,417,SourceSink10000,13022
5077,Truck48297,411,SourceSink11303,12756
5078,Truck48337,404,SourceSink12354,12871
5079,Truck49449,223,SourceSink12254,12625
5080,Truck49504,213,SourceSink12355,12657
5081,Truck49691,185,SourceSink12354,12542
5082,Truck50425,62,SourceSink12355,12542
5083,Truck44912,975,SourceSink11302,13022
5084,Truck46293,739,SourceSink12757,13012
5085,Truck48322,407,SourceSink11302,12656
5086,Truck49479,220,SourceSink13040,12800
5087,Truck50636,29,SourceSink13034,13012
5088,Truck46176,760,SourceSink13034,12757
5089,Truck46430,720,SourceSink13022,12750
5090,Truck48308,411,SourceSink11303,12756
5091,Truck48347,404,SourceSink12355,13023
5092,Truck48772,338,SourceSink11303,12749
5093,Truck48948,311,SourceSink12756,12624
5094,Truck50075,123,SourceSink13012,13011
5095,Truck50733,15,SourceSink12656,12630
5096,Truck46192,758,SourceSink13011,12757
5097,Truck46435,720,SourceSink13022,12750
5098,Truck46806,657,SourceSink13023,12749
5099,Truck50328,81,SourceSink13012,12253
5100,Truck50473,58,SourceSink13040,12253
5101,Truck44812,993,SourceSink11302,13011
5102,Truck46753,666,SourceSink10000,11302
5103,Truck47478,550,SourceSink12625,13023
5104,Truck47611,526,SourceSink12253,12542
5105,Truck48723,348,SourceSink12799,12624
5106,Truck49823,165,SourceSink12630,12756
5107,Truck44944,975,SourceSink13022,11302
5108,Truck46068,781,SourceSink12799,13040
5109,Truck47930,476,SourceSink12542,13040
5110,Truck48160,440,SourceSink13034,12254
5111,Truck48166,438,SourceSink12254,13011
5112,Truck49194,272,SourceSink11303,12630
5113,Truck49588,206,SourceSink12800,13023
5114,Truck44915,979,SourceSink11302,13033
5115,Truck46196,760,SourceSink13034,12757
5116,Truck47497,550,SourceSink13023,12629
5117,Truck49256,261,SourceSink12354,12800
5118,Truck49475,226,SourceSink12800,12254
5119,Truck50647,32,SourceSink13040,13022
5120,Truck50681,26,SourceSink12757,12756
5121,Truck50817,6,SourceSink13034,13040
5122,Truck47872,487,SourceSink12253,11303
5123,Truck48300,418,SourceSink12749,11302
5124,Truck48905,323,SourceSink13034,12541
5125,Truck50249,97,SourceSink12624,12355
5126,Truck50652,32,SourceSink13022,13040
5127,Truck50776,14,SourceSink12254,10000
5128,Truck44830,995,SourceSink13034,11302
5129,Truck46538,708,SourceSink12799,12871
5130,Truck47267,587,SourceSink13033,12630
5131,Truck47859,491,SourceSink12799,12354
5132,Truck49025,303,SourceSink13022,12541
5133,Truck49514,220,SourceSink13040,12800
5134,Truck49970,144,SourceSink10000,12542
5135,Truck50659,32,SourceSink13040,13022
5136,Truck47308,582,SourceSink13012,12630
5137,Truck47960,474,SourceSink12542,13034
5138,Truck48310,418,SourceSink12355,13040
5139,Truck48349,411,SourceSink12750,10000
5140,Truck48874,330,SourceSink12756,12355
5141,Truck49670,198,SourceSink13022,12800
5142,Truck50684,29,SourceSink13012,13034
5143,Truck47119,614,SourceSink12253,12629
5144,Truck47441,562,SourceSink12756,12870
5145,Truck47613,532,SourceSink12630,12871
5146,Truck48099,455,SourceSink13022,12354
5147,Truck48314,418,SourceSink12355,13040
5148,Truck48911,325,SourceSink13040,12541
5149,Truck49287,261,SourceSink12756,11302
5150,Truck49389,243,SourceSink12625,12541
5151,Truck50303,92,SourceSink12749,12630
5152,Truck46356,740,SourceSink13022,12757
5153,Truck46462,724,SourceSink13033,12750
5154,Truck48220,437,SourceSink13040,11303
5155,Truck49988,145,SourceSink12542,10000
5156,Truck46242,759,SourceSink13022,12799
5157,Truck49119,294,SourceSink11303,12657
5158,Truck49122,294,SourceSink12757,12542
5159,Truck49220,274,SourceSink12354,12629
5160,Truck49478,231,SourceSink12629,11303
5161,Truck50701,29,SourceSink13034,13012
5162,Truck46920,648,SourceSink12749,13012
5163,Truck47578,541,SourceSink13012,12629
5164,Truck48206,440,SourceSink12254,12799
5165,Truck49877,165,SourceSink12756,12749
5166,Truck50528,58,SourceSink13040,12253
5167,Truck50551,52,SourceSink12354,10000
5168,Truck48584,381,SourceSink12354,12749
5169,Truck49895,163,SourceSink12749,12750
5170,Truck50785,20,SourceSink13034,13033
5171,Truck50863,6,SourceSink10000,11303
5172,Truck46468,726,SourceSink12756,13033
5173,Truck47674,528,SourceSink12756,12800
5174,Truck48266,431,SourceSink10000,12757
5175,Truck48490,395,SourceSink13012,12355
5176,Truck49891,165,SourceSink12756,12749
5177,Truck46762,677,SourceSink12657,12253
5178,Truck48372,414,SourceSink11303,13012
5179,Truck48867,338,SourceSink11303,12749
5180,Truck50626,45,SourceSink12630,12629
5181,Truck50736,29,SourceSink13012,13034
5182,Truck44875,997,SourceSink13040,11302
5183,Truck47371,580,SourceSink12656,13023
5184,Truck47907,491,SourceSink12629,12871
5185,Truck48288,429,SourceSink11303,12757
5186,Truck49379,252,SourceSink12870,13034
5187,Truck50413,81,SourceSink12253,13012
5188,Truck50727,31,SourceSink13012,13040
5189,Truck44992,979,SourceSink13033,11302
5190,Truck48123,458,SourceSink12542,13033
5191,Truck48387,414,SourceSink11303,13012
5192,Truck48511,395,SourceSink13012,12355
5193,Truck48798,350,SourceSink12541,12749
5194,Truck50044,144,SourceSink13011,13034
5195,Truck48381,416,SourceSink12355,13034
5196,Truck48392,415,SourceSink13022,11303
5197,Truck48520,395,SourceSink13012,12355
5198,Truck50324,97,SourceSink12355,12541
5199,Truck50510,67,SourceSink12657,12625
5200,Truck50820,18,SourceSink13022,13023
5201,Truck44896,997,SourceSink13040,11302
5202,Truck45038,974,SourceSink13012,11302
5203,Truck46909,656,SourceSink11302,12254
5204,Truck49116,303,SourceSink13022,12541
5205,Truck50911,6,SourceSink13040,13034
5206,Truck46917,657,SourceSink13023,12749
5207,Truck48526,396,SourceSink13022,12355
5208,Truck49278,273,SourceSink12656,12541
5209,Truck49343,263,SourceSink12656,10000
5210,Truck49769,191,SourceSink12799,12656
5211,Truck45044,974,SourceSink11302,13012
5212,Truck46545,721,SourceSink12756,13012
5213,Truck48735,364,SourceSink11303,12871
5214,Truck50122,135,SourceSink12542,12254
5215,Truck50742,34,SourceSink12656,12629
5216,Truck47513,564,SourceSink12625,13040
5217,Truck47608,546,SourceSink13033,12625
5218,Truck48035,477,SourceSink12354,13040
5219,Truck49472,243,SourceSink12541,12625
5220,Truck49486,239,SourceSink11302,12757
5221,Truck50877,14,SourceSink13033,13022
5222,Truck47022,644,SourceSink12253,12656
5223,Truck47255,605,SourceSink13022,12657
5224,Truck47702,532,SourceSink12630,12871
5225,Truck48267,440,SourceSink12254,12799
5226,Truck49359,263,SourceSink10000,12656
5227,Truck50188,126,SourceSink12656,12542
5228,Truck46326,758,SourceSink13012,12799
5229,Truck49912,172,SourceSink12757,12656
5230,Truck50452,82,SourceSink12253,13022
5231,Truck50813,26,SourceSink13040,13023
5232,Truck46327,759,SourceSink13022,12799
5233,Truck46333,758,SourceSink13012,12799
5234,Truck47741,527,SourceSink12354,12253
5235,Truck47971,489,SourceSink12624,13022
5236,Truck47985,487,SourceSink11303,12253
5237,Truck48172,458,SourceSink12542,13033
5238,Truck48611,389,SourceSink12630,12800
5239,Truck49847,184,SourceSink12756,12629
5240,Truck50802,29,SourceSink13034,13012
5241,Truck50875,17,SourceSink13012,13023
5242,Truck47276,605,SourceSink13040,12630
5243,Truck47414,583,SourceSink13022,12630
5244,Truck49561,231,SourceSink12629,11303
5245,Truck50861,20,SourceSink13034,13033
5246,Truck46836,676,SourceSink11302,12541
5247,Truck48515,404,SourceSink12355,13023
5248,Truck48704,375,SourceSink12253,12541
5249,Truck49676,216,SourceSink12800,13011
5250,Truck50803,31,SourceSink13040,13012
5251,Truck49756,202,SourceSink13033,12800
5252,Truck49862,184,SourceSink12625,12756
5253,Truck50013,159,SourceSink12542,12657
5254,Truck50251,119,SourceSink12750,12657
5255,Truck50690,48,SourceSink12657,12630
5256,Truck45920,831,SourceSink12253,12799
5257,Truck48077,477,SourceSink12354,13040
5258,Truck48289,442,SourceSink12254,13040
5259,Truck48893,348,SourceSink12799,12624
5260,Truck49043,323,SourceSink13034,12541
5261,Truck49762,202,SourceSink12757,12629
5262,Truck50042,156,SourceSink12354,12541
5263,Truck48303,442,SourceSink13040,12254
5264,Truck48319,438,SourceSink12871,12624
5265,Truck49830,191,SourceSink12656,12799
5266,Truck50130,142,SourceSink11303,12542
5267,Truck46907,669,SourceSink13034,12749
5268,Truck47696,541,SourceSink12629,13012
5269,Truck48018,489,SourceSink13022,12624
5270,Truck48482,413,SourceSink10000,12756
5271,Truck49010,329,SourceSink12757,12624
5272,Truck49181,302,SourceSink13012,12541
5273,Truck50706,48,SourceSink12657,12749
5274,Truck50910,18,SourceSink13022,13023
5275,Truck50999,4,SourceSink12629,12625
5276,Truck46559,728,SourceSink12750,13023
5277,Truck47455,583,SourceSink13022,12630
5278,Truck48027,489,SourceSink13022,12624
5279,Truck48418,423,SourceSink11303,13023
5280,Truck48450,419,SourceSink13012,12254
5281,Truck49008,330,SourceSink12355,12756
5282,Truck49886,184,SourceSink12756,12629
5283,Truck49901,181,SourceSink12871,12870
5284,Truck50101,150,SourceSink12355,12629
5285,Truck46933,666,SourceSink10000,11302
5286,Truck48004,493,SourceSink13033,12624
5287,Truck49422,261,SourceSink12756,11302
5288,Truck49597,233,SourceSink12629,10000
5289,Truck50036,161,SourceSink12624,12656
5290,Truck50851,29,SourceSink13034,13012
5291,Truck47977,497,SourceSink12624,13023
5292,Truck48331,440,SourceSink12254,13034
5293,Truck48745,375,SourceSink12253,12541
5294,Truck49030,329,SourceSink12624,12757
5295,Truck49172,307,SourceSink13033,12541
5296,Truck49443,259,SourceSink12750,11302
5297,Truck49821,197,SourceSink13012,12800
5298,Truck46506,742,SourceSink13034,12756
5299,Truck48033,491,SourceSink12625,12871
5300,Truck49234,295,SourceSink12624,12800
5301,Truck49436,261,SourceSink11303,12656
5302,Truck49894,185,SourceSink12354,12542
5303,Truck50156,143,SourceSink12541,12870
5304,Truck50722,50,SourceSink11303,12354
5305,Truck47604,560,SourceSink12625,13011
5306,Truck48122,477,SourceSink12354,13040
5307,Truck48271,453,SourceSink13012,12542
5308,Truck48507,414,SourceSink12355,13011
5309,Truck50291,121,SourceSink12756,12657
5310,Truck46193,792,SourceSink12253,12750
5311,Truck47488,583,SourceSink12630,13022
5312,Truck47814,527,SourceSink12253,12354
5313,Truck48522,413,SourceSink10000,12756
5314,Truck49470,258,SourceSink11302,12799
5315,Truck49553,243,SourceSink12541,12625
5316,Truck50102,155,SourceSink12542,12541
5317,Truck50552,77,SourceSink12355,12254
5318,Truck50952,18,SourceSink13022,13023
5319,Truck45028,995,SourceSink13034,11302
5320,Truck45094,983,SourceSink13023,11302
5321,Truck46978,664,SourceSink11302,11303
5322,Truck47496,583,SourceSink13022,12630
5323,Truck47732,542,SourceSink13022,12629
5324,Truck48060,489,SourceSink12749,12870
5325,Truck48140,477,SourceSink13040,12354
5326,Truck48277,454,SourceSink13022,12542
5327,Truck48831,366,SourceSink12871,10000
5328,Truck49383,273,SourceSink12656,12541
5329,Truck45155,975,SourceSink13022,11302
5330,Truck47299,614,SourceSink12629,12253
5331,Truck48832,366,SourceSink10000,12871
5332,Truck49642,233,SourceSink12629,10000
5333,Truck50719,55,SourceSink13022,12871
5334,Truck50893,29,SourceSink13012,13034
5335,Truck46434,758,SourceSink13012,12799
5336,Truck47745,542,SourceSink13022,12629
5337,Truck48542,414,SourceSink13012,11303
5338,Truck49081,328,SourceSink12355,12750
5339,Truck49202,306,SourceSink12541,12657
5340,Truck49325,286,SourceSink12657,12254
5341,Truck49646,233,SourceSink10000,12625
5342,Truck49656,232,SourceSink12870,13022
5343,Truck50931,24,SourceSink13023,13034
5344,Truck46656,719,SourceSink13012,12750
5345,Truck48290,454,SourceSink12542,13022
5346,Truck49005,340,SourceSink12749,10000
5347,Truck49270,295,SourceSink12354,12870
5348,Truck49734,220,SourceSink13040,12800
5349,Truck50586,77,SourceSink12355,12254
5350,Truck47012,664,SourceSink11302,11303
5351,Truck47633,562,SourceSink13034,12629
5352,Truck47764,541,SourceSink13012,12625
5353,Truck47858,526,SourceSink12750,12800
5354,Truck48488,423,SourceSink12541,12756
5355,Truck50932,26,SourceSink13040,13023
5356,Truck47863,526,SourceSink12750,12800
5357,Truck47891,521,SourceSink12656,12871
5358,Truck48097,489,SourceSink12624,13022
5359,Truck48529,418,SourceSink11302,12630
5360,Truck48532,418,SourceSink12630,11302
5361,Truck48552,416,SourceSink13034,12355
5362,Truck48677,396,SourceSink13022,12355
5363,Truck49027,338,SourceSink11303,12749
5364,Truck48405,437,SourceSink11302,12625
5365,Truck50201,144,SourceSink13011,13034
5366,Truck50815,45,SourceSink12756,12799
5367,Truck48309,455,SourceSink12354,13022
5368,Truck48640,404,SourceSink12354,12871
5369,Truck50104,163,SourceSink12749,12750
5370,Truck50763,55,SourceSink12254,12354
5371,Truck46313,781,SourceSink11302,12800
5372,Truck47088,656,SourceSink11302,12254
5373,Truck47647,564,SourceSink13040,12629
5374,Truck48212,474,SourceSink13034,12542
5375,Truck50143,156,SourceSink12354,12541
5376,Truck50707,63,SourceSink12871,13023
5377,Truck50987,22,SourceSink13040,13033
5378,Truck51035,13,SourceSink13012,13033
5379,Truck47436,601,SourceSink12630,13011
5380,Truck48657,403,SourceSink12542,12871
5381,Truck49934,191,SourceSink12355,12630
5382,Truck50984,23,SourceSink12799,12757
5383,Truck45081,995,SourceSink11302,13034
5384,Truck47561,580,SourceSink12656,13023
5385,Truck48124,489,SourceSink13022,12624
5386,Truck48298,460,SourceSink12541,12799
5387,Truck48581,416,SourceSink10000,13012
5388,Truck50006,180,SourceSink12624,10000
5389,Truck50560,87,SourceSink12355,10000
5390,Truck50898,37,SourceSink12656,12657
5391,Truck47114,655,SourceSink12253,12630
5392,Truck49666,240,SourceSink13023,12870
5393,Truck49764,221,SourceSink11303,12800
5394,Truck50796,54,SourceSink13012,12871
5395,Truck51011,20,SourceSink13034,13033
5396,Truck48479,433,SourceSink13011,11303
5397,Truck49387,284,SourceSink12541,12630
5398,Truck49767,221,SourceSink11303,12800
5399,Truck50007,182,SourceSink12750,12625
5400,Truck50320,131,SourceSink12624,12625
5401,Truck50949,32,SourceSink13022,13040
5402,Truck50950,32,SourceSink13040,13022
5403,Truck46903,689,SourceSink12871,12757
5404,Truck49257,307,SourceSink12541,13033
5405,Truck50786,58,SourceSink13040,12253
5406,Truck50797,55,SourceSink12254,12354
5407,Truck50806,54,SourceSink13012,12871
5408,Truck51005,23,SourceSink12799,12757
5409,Truck47440,605,SourceSink12657,13022
5410,Truck47632,572,SourceSink13022,12656
5411,Truck47686,564,SourceSink12629,13040
5412,Truck48126,493,SourceSink13033,12624
5413,Truck48573,421,SourceSink12254,12757
5414,Truck49791,220,SourceSink13040,12800
5415,Truck50167,158,SourceSink12799,12657
5416,Truck50310,134,SourceSink12254,12542
5417,Truck51041,18,SourceSink13022,13023
5418,Truck48439,442,SourceSink13040,12254
5419,Truck50147,163,SourceSink12750,12749
5420,Truck51124,6,SourceSink11303,10000
5421,Truck47643,572,SourceSink12656,13022
5422,Truck47651,571,SourceSink12656,13012
5423,Truck48162,489,SourceSink12253,10000
5424,Truck48249,475,SourceSink13034,12354
5425,Truck48609,418,SourceSink12355,13040
5426,Truck49977,190,SourceSink12541,12624
5427,Truck50641,82,SourceSink13022,12253
5428,Truck50956,34,SourceSink12629,12656
5429,Truck51121,8,SourceSink13023,13033
5430,Truck51144,4,SourceSink12625,12629
5431,Truck45127,995,SourceSink13034,11302
5432,Truck48547,428,SourceSink12254,13023
5433,Truck48705,403,SourceSink12542,12871
5434,Truck49315,303,SourceSink13022,12541
5435,Truck49535,264,SourceSink12630,12254
5436,Truck49987,190,SourceSink12541,12624
5437,Truck50677,77,SourceSink13040,12871
5438,Truck47851,541,SourceSink13012,12625
5439,Truck48176,489,SourceSink13022,12624
5440,Truck48380,454,SourceSink12354,12756
5441,Truck49897,206,SourceSink13023,12800
5442,Truck50758,67,SourceSink12625,12657
5443,Truck50835,54,SourceSink13012,12871
5444,Truck45253,974,SourceSink13012,11302
5445,Truck46756,720,SourceSink12750,13022
5446,Truck47727,562,SourceSink13034,12625
5447,Truck48057,509,SourceSink13034,12624
5448,Truck48561,428,SourceSink12254,13023
5449,Truck48637,417,SourceSink13022,10000
5450,Truck48678,409,SourceSink11303,12750
5451,Truck49954,198,SourceSink13022,12800
5452,Truck50077,178,SourceSink11303,12624
5453,Truck50693,77,SourceSink13040,12871
5454,Truck46197,812,SourceSink12253,12757
5455,Truck46833,708,SourceSink12871,12799
5456,Truck49206,323,SourceSink13034,12541
5457,Truck50661,82,SourceSink12253,13022
5458,Truck50855,52,SourceSink10000,12354
5459,Truck45134,997,SourceSink11302,13040
5460,Truck45264,974,SourceSink13012,11302
5461,Truck47738,562,SourceSink12756,12870
5462,Truck48369,459,SourceSink13033,12354
5463,Truck48605,424,SourceSink12254,13033
5464,Truck49594,259,SourceSink11302,12750
5465,Truck50917,45,SourceSink12630,12625
5466,Truck51045,24,SourceSink12750,12757
5467,Truck47873,541,SourceSink12629,13012
5468,Truck49381,295,SourceSink12354,12870
5469,Truck49770,231,SourceSink13012,12870
5470,Truck47446,613,SourceSink12657,13023
5471,Truck48527,437,SourceSink13034,10000
5472,Truck48544,435,SourceSink13034,11303
5473,Truck48614,425,SourceSink13023,10000
5474,Truck48672,414,SourceSink11303,13012
5475,Truck48785,396,SourceSink13022,12355
5476,Truck49973,198,SourceSink13022,12800
5477,Truck50024,191,SourceSink12630,12355
5478,Truck50869,54,SourceSink13012,12871
5479,Truck46650,742,SourceSink13034,12756
5480,Truck47193,655,SourceSink12253,12630
5481,Truck48190,492,SourceSink12254,12253
5482,Truck48658,418,SourceSink12630,11302
5483,Truck50383,132,SourceSink13023,13011
5484,Truck48199,493,SourceSink13033,12624
5485,Truck49405,294,SourceSink12542,12870
5486,Truck47151,664,SourceSink11302,11303
5487,Truck48117,507,SourceSink13011,12624
5488,Truck48454,450,SourceSink12799,10000
5489,Truck48545,437,SourceSink10000,13034
5490,Truck48565,435,SourceSink13034,11303
5491,Truck48633,424,SourceSink12254,13033
5492,Truck49630,260,SourceSink12800,12542
5493,Truck50105,182,SourceSink12750,12625
5494,Truck50119,178,SourceSink11303,12624
5495,Truck50872,56,SourceSink12253,13034
5496,Truck47763,564,SourceSink12629,13040
5497,Truck47825,554,SourceSink12871,12657
5498,Truck50055,190,SourceSink12541,12624
5499,Truck47150,666,SourceSink10000,11302
5500,Truck48388,463,SourceSink12354,13023
5501,Truck49804,231,SourceSink12629,11303
5502,Truck47605,591,SourceSink12630,13023
5503,Truck48714,414,SourceSink13012,11303
5504,Truck48940,378,SourceSink12656,12800
5505,Truck48985,369,SourceSink12254,12871
5506,Truck49014,364,SourceSink12871,11303
5507,Truck49271,321,SourceSink12541,13011
5508,Truck49429,294,SourceSink12757,12542
5509,Truck50172,172,SourceSink12624,12630
5510,Truck51154,14,SourceSink12254,10000
5511,Truck51195,6,SourceSink12750,12756
5512,Truck46703,740,SourceSink13022,12757
5513,Truck47781,564,SourceSink13040,12625
5514,Truck48248,489,SourceSink13022,12624
5515,Truck48715,415,SourceSink13022,11303
5516,Truck50183,172,SourceSink12624,12630
5517,Truck50312,150,SourceSink12629,12355
5518,Truck50775,76,SourceSink12253,13023
5519,Truck51201,6,SourceSink13040,13034
5520,Truck45610,924,SourceSink11302,12871
5521,Truck47266,649,SourceSink13022,12749
5522,Truck47670,583,SourceSink12355,11302
5523,Truck49560,274,SourceSink12354,12625
5524,Truck49753,243,SourceSink12541,12629
5525,Truck50937,52,SourceSink12354,10000
5526,Truck51203,6,SourceSink11303,10000
5527,Truck51207,6,SourceSink13034,13040
5528,Truck47679,583,SourceSink13022,12630
5529,Truck48580,439,SourceSink13040,10000
5530,Truck48591,437,SourceSink11302,12625
5531,Truck48592,437,SourceSink11303,13040
5532,Truck48795,404,SourceSink13023,12355
5533,Truck49441,295,SourceSink12354,12870
5534,Truck50296,154,SourceSink12756,12656
5535,Truck48131,511,SourceSink13040,12624
5536,Truck48422,462,SourceSink13023,12542
5537,Truck48594,438,SourceSink12871,12624
5538,Truck48716,417,SourceSink10000,13022
5539,Truck49578,274,SourceSink10000,12630
5540,Truck49604,270,SourceSink12800,12253
5541,Truck49716,254,SourceSink13040,12870
5542,Truck51056,34,SourceSink12629,12656
5543,Truck47177,669,SourceSink13034,12749
5544,Truck46498,781,SourceSink12799,13040
5545,Truck46713,744,SourceSink13040,12756
5546,Truck46840,722,SourceSink12756,13022
5547,Truck50453,131,SourceSink12629,12624
5548,Truck50516,121,SourceSink12254,12541
5549,Truck50944,56,SourceSink13034,12253
5550,Truck48154,511,SourceSink13040,12624
5551,Truck48355,476,SourceSink13040,12542
5552,Truck48502,453,SourceSink13012,12542
5553,Truck50480,128,SourceSink12355,12354
5554,Truck50520,121,SourceSink12657,12756
5555,Truck48406,468,SourceSink12253,12355
5556,Truck48407,468,SourceSink12355,12253
5557,Truck48597,441,SourceSink12541,12757
5558,Truck48749,416,SourceSink13012,10000
5559,Truck49600,274,SourceSink12354,12625
5560,Truck51123,29,SourceSink13034,13012
5561,Truck51177,18,SourceSink13022,13023
5562,Truck46740,742,SourceSink13040,12750
5563,Truck46808,730,SourceSink12756,13023
5564,Truck47318,648,SourceSink13012,12749
5565,Truck48185,507,SourceSink12624,13011
5566,Truck48452,462,SourceSink12542,13023
5567,Truck49483,294,SourceSink11303,12657
5568,Truck50223,172,SourceSink12656,12757
5569,Truck46951,707,SourceSink11302,12354
5570,Truck48890,396,SourceSink12355,13022
5571,Truck50527,123,SourceSink13012,13011
5572,Truck46772,739,SourceSink13012,12757
5573,Truck46879,720,SourceSink13022,12750
5574,Truck47680,591,SourceSink13023,12630
5575,Truck48618,441,SourceSink12541,12757
5576,Truck49298,328,SourceSink12355,12750
5577,Truck49827,239,SourceSink11302,12757
5578,Truck49832,239,SourceSink12757,11302
5579,Truck49986,213,SourceSink12355,12657
5580,Truck51221,12,SourceSink12254,11303
5581,Truck48632,440,SourceSink12799,12254
5582,Truck48753,419,SourceSink12254,13012
5583,Truck49244,338,SourceSink12749,11303
5584,Truck49425,307,SourceSink13033,12541
5585,Truck50979,56,SourceSink13034,12253
5586,Truck51049,43,SourceSink12542,12624
5587,Truck44962,1047,SourceSink11302,12253
5588,Truck50261,170,SourceSink12624,12254
5589,Truck50326,159,SourceSink12657,12542
5590,Truck46976,708,SourceSink12799,12871
5591,Truck47302,655,SourceSink12253,12630
5592,Truck48401,476,SourceSink13040,12542
5593,Truck48543,455,SourceSink13022,12354
5594,Truck49661,272,SourceSink11303,12630
5595,Truck50073,203,SourceSink12542,12749
5596,Truck50313,163,SourceSink12749,12750
5597,Truck50430,143,SourceSink12542,11303
5598,Truck50525,127,SourceSink12253,12871
5599,Truck50543,123,SourceSink13012,13011
5600,Truck50556,121,SourceSink12756,12657
5601,Truck51287,6,SourceSink12750,12756
5602,Truck46980,708,SourceSink12871,12799
5603,Truck49747,257,SourceSink10000,12870
5604,Truck50346,158,SourceSink12799,12657
5605,Truck50854,77,SourceSink13040,12871
5606,Truck50953,63,SourceSink13023,12871
5607,Truck46680,758,SourceSink12757,13011
5608,Truck47222,671,SourceSink13040,12749
5609,Truck49348,325,SourceSink12541,13040
5610,Truck51175,26,SourceSink12756,12757
5611,Truck47315,656,SourceSink11302,12254
5612,Truck48327,491,SourceSink12871,12629
5613,Truck48344,487,SourceSink11303,12253
5614,Truck48800,417,SourceSink13022,10000
5615,Truck49521,295,SourceSink12354,12870
5616,Truck49752,258,SourceSink11302,12799
5617,Truck49790,252,SourceSink13034,12870
5618,Truck50882,75,SourceSink12871,13034
5619,Truck47838,572,SourceSink13022,12656
5620,Truck48689,435,SourceSink10000,13011
5621,Truck48917,400,SourceSink13033,12355
5622,Truck51273,12,SourceSink11303,12254
5623,Truck51311,6,SourceSink10000,11303
5624,Truck48246,507,SourceSink12624,13011
5625,Truck50542,128,SourceSink12355,12354
5626,Truck50545,128,SourceSink13033,13011
5627,Truck45393,979,SourceSink11302,13033
5628,Truck48334,493,SourceSink12624,13033
5629,Truck48562,458,SourceSink12542,13033
5630,Truck50097,206,SourceSink13023,12800
5631,Truck50345,163,SourceSink12750,12749
5632,Truck51322,6,SourceSink11303,10000
5633,Truck48688,439,SourceSink13040,10000
5634,Truck50123,202,SourceSink12630,12799
5635,Truck46517,794,SourceSink12756,12253
5636,Truck48606,454,SourceSink12354,12756
5637,Truck48617,452,SourceSink12354,12750
5638,Truck48964,396,SourceSink13022,12355
5639,Truck49356,330,SourceSink12254,12749
5640,Truck49697,274,SourceSink10000,12630
5641,Truck48788,424,SourceSink12254,13033
5642,Truck48825,419,SourceSink13012,12254
5643,Truck48855,415,SourceSink13022,11303
5644,Truck48865,413,SourceSink10000,12756
5645,Truck50577,127,SourceSink12253,12871
5646,Truck48062,542,SourceSink13022,12625
5647,Truck49569,295,SourceSink12354,12870
5648,Truck49719,273,SourceSink12656,12541
5649,Truck50884,82,SourceSink13022,12253
5650,Truck51032,58,SourceSink12253,13040
5651,Truck51188,32,SourceSink13040,13022
5652,Truck47288,669,SourceSink13034,12749
5653,Truck48863,416,SourceSink13034,12355
5654,Truck48952,401,SourceSink12750,12254
5655,Truck50181,196,SourceSink12253,13011
5656,Truck50539,135,SourceSink12542,12254
5657,Truck50648,118,SourceSink10000,12541
5658,Truck48629,454,SourceSink12354,12756
5659,Truck48862,417,SourceSink13022,10000
5660,Truck49107,378,SourceSink12800,12656
5661,Truck49807,257,SourceSink10000,12870
