,road,id,model_type,name,lat,lon,length,condition,length_class
968,N1,LRP417a,bridge,DAIM PARA CULVERT,21.1655725596837,92.1522082019762,3.0,C,S
969,N1,LRP417ar,link,road484,21.16528018296685,92.15219913692559,66.00000000001683,-,-
970,N1,LRP417b,bridge,DAIM PARA CULVERT,21.16498780625,92.152190071875,4.6,A,S
971,N1,LRP417br,link,road485,21.163481775370748,92.15226076941204,341.4000000000036,-,-
972,N1,LRP417c,bridge,DAIM PARA CULVERT,21.1619757444915,92.1523314669491,1.25,C,S
973,N1,LRP417cr,link,road486,21.1610901227087,92.15242859227084,202.75000000000773,-,-
974,N1,LRP417d,bridge,DAIM PARA CULVERT,21.1602045009259,92.1525257175926,3.0,A,S
975,N1,LRP417dr,link,road487,21.15932898778685,92.1525226404864,198.99999999999818,-,-
976,N1,LRP417e,bridge,PALONG KHALI CULVERT,21.1584534746478,92.1525195633802,3.0,C,S
977,N1,LRP417er,link,road488,21.1554583769465,92.1529670750863,720.0000000000132,-,-
978,N1,LRP418a,bridge,PALONG KHALI BAZAR (1),21.1524632792452,92.1534145867924,9.4,C,S
979,N1,LRP418ar,link,road489,21.151176964157898,92.15431510417685,356.59999999998547,-,-
980,N1,LRP418b,bridge,PALONG KHALI BAZAR BRIDGE,21.1498906490706,92.1552156215613,15.2,C,M
981,N1,LRP418br,link,road490,21.148829161709997,92.1561291233271,321.7999999999891,-,-
982,N1,LRP419a,bridge,PALONG KHALI RCC GIDER BRIDGE,21.1477676743494,92.1570426250929,58.0,C,L
983,N1,LRP419ar,link,road491,21.14515696459405,92.15823592061095,600.0000000000155,-,-
984,N1,LRP419c,bridge,KARUN TOLI RCC GIDER BRIDGE,21.1425462548387,92.159429216129,3.3,B,S
985,N1,LRP419cr,link,road492,21.141705510503897,92.1599757222436,224.70000000000863,-,-
986,N1,LRP420a,bridge,GIRA TALI RCC GIDER BRIDGE,21.1408647661691,92.1605222283582,15.4,C,M
987,N1,LRP420ar,link,road493,21.14053761061355,92.1610376616915,118.5999999999577,-,-
988,N1,LRP420c,bridge,GIVATOLI RCC GIDER BRIDGE,21.140210455058,92.1615530950248,3.3,A,S
989,N1,LRP420cr,link,road494,21.1395488195688,92.1625955012437,267.700000000015,-,-
990,N1,LRP420d,bridge,GIVA TOLI RCC GIDER BRIDGE,21.1388871840796,92.1636379074626,3.3,A,S
991,N1,LRP420dr,link,road495,21.1384768398846,92.1644178537313,192.70000000002636,-,-
992,N1,LRP420e,bridge,GIVA TOLI BOX CULVERT,21.1380664956896,92.1651978,1.2,A,S
993,N1,LRP420er,link,road496,21.137993789308197,92.16577560975605,122.7999999999668,-,-
994,N1,LRP420f,bridge,GIVATOLI RCC GIDER BRIDGE,21.1379210829268,92.1663534195121,32.0,C,M
995,N1,LRP420fr,link,road497,21.13776676970765,92.1672060624278,150.00000000001637,-,-
996,N1,LRP421a,bridge,KATA KHALI RCC GIDER BRIDGE,21.1376124564885,92.1680587053435,12.3,D,M
997,N1,LRP421ar,link,road498,21.13747375315195,92.16903495894479,193.70000000001727,-,-
998,N1,LRP421c,bridge,ULI BANIA BOX CULVERT,21.1373350498154,92.1700112125461,1.2,C,S
999,N1,LRP421cr,link,road499,21.136973792876447,92.1722569961168,482.79999999998046,-,-
1000,N1,LRP421d,bridge,Porbo Kata Khali Bridge,21.1366125359375,92.1745027796875,15.2,C,M
1001,N1,LRP421dr,link,road500,21.136326916795,92.1752798867921,172.7999999999882,-,-
1002,N1,LRP421f,bridge,ULUBANIA RCC GIDER BRIDGE,21.1360412976525,92.1760569938967,4.8,A,S
1003,N1,LRP421fr,link,road501,21.13547810672095,92.1769974772115,255.1999999999909,-,-
1004,N1,LRP422a,bridge,ULIBANIA BOX CULVERT,21.1349149157894,92.1779379605263,1.3,C,S
1005,N1,LRP422ar,link,road502,21.13457685910925,92.17854833876515,165.70000000003,-,-
1006,N1,LRP422b,bridge,DMONIR GONA RCC GIDER BRIDGE,21.1342388024291,92.179158717004,3.3,A,S
1007,N1,LRP422br,link,road503,21.1330678448927,92.18192522660544,669.7000000000019,-,-
1008,N1,LRP422c,bridge,BALUR KHALI -(1) RCC GIDER BRIDGE,21.1318968873563,92.1846917362069,4.7,B,S
1009,N1,LRP422cr,link,road504,21.13093530448895,92.18575379422956,321.299999999965,-,-
1010,N1,LRP423a,bridge,BALU KHALI -2 BOX CULVERT,21.1299737216216,92.1868158522522,1.2,C,S
1011,N1,LRP423ar,link,road505,21.129870909909897,92.18693142672669,32.800000000048655,-,-
1012,N1,LRP423b,bridge,Balu Khali Bridge,21.1297680981982,92.1870470012012,7.9,D,S
1013,N1,LRP423br,link,road506,21.12938709009005,92.18747530660659,118.09999999997635,-,-
1014,N1,LRP423c,bridge,W HIME KANG BOX CULVERT,21.1290060819819,92.187903612012,1.2,A,S
1015,N1,LRP423cr,link,road507,21.12866438423415,92.18828772717714,111.79999999999954,-,-
1016,N1,LRP423d,bridge,WHIKE KANG BOX CULVERT,21.1283226864864,92.1886718423423,1.2,A,S
1017,N1,LRP423dr,link,road508,21.12808984819815,92.18893358453451,75.79999999999818,-,-
1018,N1,LRP423e,bridge,WHIKE KANG BOX CULVERT,21.1278570099099,92.1891953267267,1.2,B,S
1019,N1,LRP423er,link,road509,21.12648034931695,92.19028139837815,389.80000000001957,-,-
1020,N1,LRP424a,bridge,Wheke Kang Bridge,21.125103688724,92.1913674700296,6.4,D,S
1021,N1,LRP424ar,link,road510,21.1244320913769,92.19176317904464,175.59999999995952,-,-
1022,N1,LRP424b,bridge,WHIKE KANG BRIDGE,21.1237604940298,92.1921588880597,3.35,A,S
1023,N1,LRP424br,link,road511,21.1233356509972,92.1924406188086,110.65000000003275,-,-
1024,N1,LRP424c,bridge,MOA EX-KANG-BAZAR,21.1229108079646,92.1927223495575,13.0,C,M
1025,N1,LRP424cr,link,road512,21.12272276238935,92.19284145486719,37.99999999998772,-,-
1026,N1,LRP424e,bridge,HOA EX KANG BAZAE,21.1225347168141,92.1929605601769,3.2,A,S
1027,N1,LRP424er,link,road513,21.1220523042894,92.1932387630296,122.8000000000332,-,-
1028,N1,LRP424g,bridge,HOACX KANG BARAR,21.1215698917647,92.1935169658823,73.3,C,L
1029,N1,LRP424gr,link,road514,21.120015415053302,92.1949045974489,409.69999999994724,-,-
1030,N1,LRP425a,bridge,AMTULI BOX CULVERT,21.1184609383419,92.1962922290155,3.4,A,S
1031,N1,LRP425ar,link,road515,21.11721764224785,92.19668336066155,308.60000000001185,-,-
1032,N1,LRP425b,bridge,TASSI-PARA BAR,21.1159743461538,92.1970744923076,2.8,A,S
1033,N1,LRP425br,link,road516,21.11526619787795,92.19754766193626,188.2000000000309,-,-
1034,N1,LRP425c,bridge,Tasse Bridge,21.1145580496021,92.1980208315649,12.8,D,M
1035,N1,LRP425cr,link,road517,21.11322553224785,92.19930681684625,397.19999999996816,-,-
1036,N1,LRP425e,bridge,LAMBA-BIL PORA,21.1118930148936,92.2005928021276,1.2,A,S
1037,N1,LRP425er,link,road518,21.1113515828436,92.20134424820665,122.80000000002364,-,-
1038,N1,LRP426a,bridge,LAMBABIL MIDDLE PARA,21.1108101507936,92.2020956942857,1.2,A,S
1039,N1,LRP426ar,link,road519,21.11034702063485,92.20273767142855,102.79999999998499,-,-
1040,N1,LRP426b,bridge,LAMBABIL MIDDLE,21.1098838904761,92.2033796485714,1.2,A,S
1041,N1,LRP426br,link,road520,21.10932761733105,92.2041087591694,191.79999999998364,-,-
1042,N1,LRP426c,bridge,LAMBA - BIL - (1) BOX CULVERT,21.108771344186,92.2048378697674,2.8,A,S
1043,N1,LRP426cr,link,road521,21.108543939534847,92.20508592558136,157.200000000025,-,-
1044,N1,LRP426d,bridge,LAM BA BIL (2) BOX CULVERT,21.1083165348837,92.2053339813953,2.8,A,S
1045,N1,LRP426dr,link,road522,21.108074917441847,92.20572064297035,212.19999999997498,-,-
1046,N1,LRP426e,bridge,LAMBA BIL (3) BOX CULVERT,21.1078333,92.2061073045454,1.2,A,S
1047,N1,LRP426er,link,road523,21.106563866666647,92.20675273227269,293.8000000000159,-,-
1048,N1,LRP427a,bridge,LAMBA BIL BOX,21.1052944333333,92.20739816,1.2,C,S
1049,N1,LRP427ar,link,road524,21.10366200184105,92.20766880761624,394.800000000015,-,-
1050,N1,LRP427b,bridge,Unchi-Prong Bridge,21.1020295703488,92.2079394552325,34.2,C,M
1051,N1,LRP427br,link,road525,21.1013034924471,92.20825875307075,154.79999999996454,-,-
1052,N1,LRP427d,bridge,ON SIFAPAING BOX CULVERT,21.1005774145454,92.208578050909,3.0,A,S
1053,N1,LRP427dr,link,road526,21.099724223062147,92.2091179833492,228.0000000000514,-,-
1054,N1,LRP427e,bridge,UNCHING OPLONG CULVERT (1),21.0988710315789,92.2096579157894,1.2,A,S
1055,N1,LRP427er,link,road527,21.096951148746797,92.21055900664155,477.799999999985,-,-
1056,N1,LRP428a,bridge,KUTUB DIA PARA (1) CULVERT,21.0950312659147,92.2114600974937,2.7,A,S
1057,N1,LRP428ar,link,road528,21.09473824072675,92.21156818020046,66.30000000001682,-,-
1058,N1,LRP428b,bridge,KUTUB DIA PARA CULVERT,21.0944452155388,92.2116762629072,2.7,A,S
1059,N1,LRP428br,link,road529,21.093413973275702,92.21199370518775,241.29999999997136,-,-
1060,N1,LRP428c,bridge,KUTUB - DIA PARA (3),21.0923827310126,92.2123111474683,4.2,A,S
1061,N1,LRP428cr,link,road530,21.09145437742115,92.2125978688405,216.80000000000365,-,-
1062,N1,LRP428d,bridge,KANGOR PARA,21.0905260238297,92.2128845902127,2.7,A,S
1063,N1,LRP428dr,link,road531,21.089696528966847,92.21329007863235,206.3000000000032,-,-
1064,N1,LRP429a,bridge,KANGOR PARA MOZGID,21.088867034104,92.213695567052,1.2,A,S
1065,N1,LRP429ar,link,road532,21.08791309190745,92.21426597095375,243.80000000000456,-,-
1066,N1,LRP429b,bridge,KHAN GIOR PARA (1),21.0869591497109,92.2148363748555,2.8,A,S
1067,N1,LRP429br,link,road533,21.08672942485545,92.21497373742775,56.19999999996908,-,-
1068,N1,LRP429c,bridge,KHANGOR PRAMARY (2),21.0864997,92.2151111,1.2,A,S
1069,N1,LRP429cr,link,road534,21.08545610197625,92.21551547272725,252.8000000000191,-,-
1070,N1,LRP429d,bridge,KHAN GOR PARA BRIDGE,21.0844125039525,92.2159198454545,14.0,B,M
1071,N1,LRP429dr,link,road535,21.0833272249492,92.2162605315861,248.9999999999768,-,-
1072,N1,LRP429f,bridge,RHANCHOR PARA BOX CULVERT,21.0822419459459,92.2166012177177,1.2,A,S
1073,N1,LRP429fr,link,road536,21.081342465830048,92.2170026445731,222.8000000000464,-,-
1074,N1,LRP430a,bridge,KHANCHOR PARA (2),21.0804429857142,92.2174040714285,1.0,A,S
1075,N1,LRP430ar,link,road537,21.079833665845598,92.21776368322381,160.00000000000136,-,-
1076,N1,LRP430b,bridge,KHANCHOR PARA- BOX CULVERT,21.079224345977,92.2181232950191,1.0,A,S
1077,N1,LRP430br,link,road538,21.0782534554885,92.2190266821249,297.0000000000018,-,-
1078,N1,LRP430c,bridge,NOYA PARA (1) BOX CULVERT,21.077282565,92.2199300692307,3.0,A,S
1079,N1,LRP430cr,link,road539,21.0764998626158,92.220682733264,242.9999999999809,-,-
1080,N1,LRP430d,bridge,NOYA PARA (1) BRIDGE,21.0757171602316,92.2214353972973,6.1,C,S
1081,N1,LRP430dr,link,road540,21.07494747258155,92.2218421709089,196.89999999997454,-,-
1082,N1,LRP431a,bridge,NAYAPARA,21.0741777849315,92.2222489445205,5.8,A,S
1083,N1,LRP431ar,link,road541,21.07333536581735,92.22288087665585,252.2000000000382,-,-
1084,N1,LRP431b,bridge,NOYA PARA,21.0724929467032,92.2235128087912,1.3,A,S
1085,N1,LRP431br,link,road542,21.0718624111721,92.22390258869045,180.69999999995952,-,-
1086,N1,LRP431c,bridge,GIMON KHALI BRIDGE,21.071231875641,92.2242923685897,5.8,B,S
1087,N1,LRP431cr,link,road543,21.07038410448715,92.22443056762815,201.20000000005047,-,-
1088,N1,LRP431d,bridge,GIM - MOGARI BRIDGE,21.0695363333333,92.2245687666666,7.5,C,S
1089,N1,LRP431dr,link,road544,21.06728809080455,92.22455165823749,520.4999999999632,-,-
1090,N1,LRP432a,bridge,NINA BAZAR BOX CULVERT,21.0650398482758,92.2245345498084,1.2,A,S
1091,N1,LRP432ar,link,road545,21.06245675502025,92.22545837956105,638.7999999999863,-,-
1092,N1,LRP432b,bridge,Noya Bazar(1) Bridge,21.0598736617647,92.2263822093137,30.9,C,M
1093,N1,LRP432br,link,road546,21.058931712461252,92.22644562746385,181.10000000004592,-,-
1094,N1,LRP433a,bridge,NOYA BAZAR CULVERT,21.0579897631578,92.226509045614,1.2,C,S
1095,N1,LRP433ar,link,road547,21.057142057937547,92.22657716438304,187.79999999996454,-,-
1096,N1,LRP433b,bridge,Naya Bazar(2) Bridge,21.0562943527173,92.2266452831521,9.4,D,S
1097,N1,LRP433br,link,road548,21.05529055621975,92.2270519906501,264.60000000000093,-,-
1098,N1,LRP433c,bridge,Naya Bazar(3) Bridge,21.0542867597222,92.2274586981481,11.8,C,M
1099,N1,LRP433cr,link,road549,21.0531137094907,92.22857759660491,409.19999999999226,-,-
1100,N1,LRP433d,bridge,KHARANG KHALI - BOX CUVERT (1),21.0519406592592,92.2296964950617,2.8,C,S
1101,N1,LRP433dr,link,road550,21.051394632804197,92.23160481604936,474.2000000000323,-,-
1102,N1,LRP434a,bridge,KHARANG KHAIL,21.0508486063492,92.233513137037,1.2,C,S
1103,N1,LRP434ar,link,road551,21.048654227190298,92.2343168882035,543.799999999959,-,-
1104,N1,LRP434b,bridge,MOULIVI BAZAR FISHARI BRIDGE,21.0464598480314,92.23512063937,31.7,C,M
1105,N1,LRP434br,link,road552,21.0443625246454,92.2359379228336,469.3000000000332,-,-
1106,N1,LRP435a,bridge,MOULOVI BAZAR BOX CULVERT (1),21.0422652012594,92.2367552062972,1.2,C,S
1107,N1,LRP435ar,link,road553,21.041353026370402,92.23720466351895,226.80000000000865,-,-
1108,N1,LRP435b,bridge,MOULOVI BAZAR BOX CULVERT,21.0404408514814,92.2376541207407,1.2,C,S
1109,N1,LRP435br,link,road554,21.039042905555497,92.23835307777776,342.7999999999941,-,-
1110,N1,LRP435c,bridge,ALI AXBAR PARA BOX CULVERT,21.0376449596296,92.2390520348148,6.2,A,S
1111,N1,LRP435cr,link,road555,21.035837902693,92.23987920338524,442.8000000000123,-,-
1112,N1,LRP436a,bridge,Nila-Hoab Rabg Bridge,21.0340308457564,92.2407063719557,32.1,C,M
1113,N1,LRP436ar,link,road556,21.03099265691775,92.24114609826594,663.8999999999695,-,-
1114,N1,LRP437a,bridge,NILLA BOX CULVERT (1),21.0279544680791,92.2415858245762,4.4,A,S
1115,N1,LRP437ar,link,road557,21.0268071699247,92.2416949972163,248.5999999999859,-,-
1116,N1,LRP437b,bridge,NILA. BARAR BOX CULVERT,21.0256598717703,92.2418041698564,2.9,A,S
1117,N1,LRP437br,link,road558,21.022734309438853,92.24230909877114,686.1000000000214,-,-
1118,N1,LRP438a,bridge,NILA - DORGA- PARA-(1) BOX,21.0198087471074,92.2428140276859,2.8,A,S
1119,N1,LRP438ar,link,road559,21.018575251573,92.24332625200715,305.1999999999927,-,-
1120,N1,LRP438b,bridge,NILA DOGA PARA BOX CULVERT,21.0173417560386,92.2438384763284,2.8,A,S
1121,N1,LRP438br,link,road560,21.016635395206798,92.2442975881642,184.2000000000118,-,-
1122,N1,LRP438c,bridge,NAT MURA PARA BOX CULVERT,21.015929034375,92.2447567,1.9,A,S
1123,N1,LRP438cr,link,road561,21.0128488406052,92.2471472120253,861.0999999999996,-,-
1124,N1,LRP439a,bridge,Chowdhory Para Bridge,21.0097686468354,92.2495377240506,45.6,C,M
1125,N1,LRP439ar,link,road562,21.0077969715309,92.25090878148279,494.40000000002044,-,-
1126,N1,LRP439c,bridge,RONGI HALI BOX CULVERT,21.0058252962264,92.252279838915,2.8,B,S
1127,N1,LRP439cr,link,road563,21.002615596427802,92.2530006327159,748.1999999999764,-,-
1128,N1,LRP440a,bridge,RONGI- KHALI RCC GIDER BRIDGE,20.9994058966292,92.2537214265168,12.5,C,M
1129,N1,LRP440ar,link,road564,20.9943820795814,92.25414632963304,1150.500000000011,-,-
1130,N1,LRP441a,bridge,ALA KHALI KUNA PARA,20.9893582625336,92.2545712327493,29.9,C,M
1131,N1,LRP441ar,link,road565,20.98534499073985,92.2533423579105,927.0999999999937,-,-
1132,N1,LRP442a,bridge,LADA BAZAR BOX CULVERT,20.9813317189461,92.2521134830717,1.2,C,S
1133,N1,LRP442ar,link,road566,20.98017984815015,92.2516681649663,273.7999999999773,-,-
1134,N1,LRP443a,bridge,LADAPARA RCC GIDER BRIDGE,20.9790279773542,92.2512228468609,36.6,C,M
1135,N1,LRP443ar,link,road567,20.97748259947845,92.25060635618306,337.4000000000236,-,-
1136,N1,LRP443c,bridge,NAYAPARA BOX CULVERT,20.9759372216027,92.2499898655052,2.8,A,S
1137,N1,LRP443cr,link,road568,20.97460769930305,92.24968299036,314.20000000000726,-,-
1138,N1,LRP443d,bridge,Noya Para Bridge,20.9732781770034,92.2493761152148,30.4,C,M
1139,N1,LRP443dr,link,road569,20.971217629881,92.2490145081821,461.5999999999618,-,-
1140,N1,LRP444a,bridge,NAYA PARA BOX CULVERT,20.9691570827586,92.2486529011494,1.2,A,S
1141,N1,LRP444ar,link,road570,20.9685052489423,92.24881249805365,159.80000000000138,-,-
1142,N1,LRP444b,bridge,MOSINNI RCC GIDER BRIDGE,20.967853415126,92.2489720949579,8.8,B,S
1143,N1,LRP444br,link,road571,20.9667110050407,92.2499222439181,328.2000000000459,-,-
1144,N1,LRP444c,bridge,NOYA PARA CULVERT,20.9655685949554,92.2508723928783,1.2,A,S
1145,N1,LRP444cr,link,road572,20.96526824332335,92.2511506317507,88.79999999997499,-,-
1146,N1,LRP444d,bridge,NOYA PARA CULVERT,20.9649678916913,92.2514288706231,1.2,A,S
1147,N1,LRP444dr,link,road573,20.964578586867297,92.25165532045085,98.80000000002273,-,-
1148,N1,LRP444e,bridge,NOYA PARA (MUSJID) BOX CULVERT(L),20.9641892820433,92.2518817702786,1.2,A,S
1149,N1,LRP444er,link,road574,20.96280621334305,92.25256788156784,343.79999999997045,-,-
1150,N1,LRP445a,bridge,NOYA PARA (BRAC SCHOOL),20.9614231446428,92.2532539928571,9.2,A,S
1151,N1,LRP445ar,link,road575,20.960684070003502,92.25348636596495,165.80000000001138,-,-
1152,N1,LRP445b,bridge,Jadirghat Bridge,20.9599449953642,92.2537187390728,41.75,C,M
1153,N1,LRP445br,link,road576,20.95852250415265,92.25418569894815,296.2500000000223,-,-
1154,N1,LRP445d,bridge,JADIMORH BOX CULVERT,20.9571000129411,92.2546526588235,1.2,A,S
1155,N1,LRP445dr,link,road577,20.9560194276015,92.25509195589984,259.79999999996727,-,-
1156,N1,LRP446a,bridge,JADIMURA BRIDGE.,20.9549388422619,92.2555312529762,7.5,A,S
1157,N1,LRP446ar,link,road578,20.952041987266398,92.256976070512,738.5000000000377,-,-
1158,N1,LRP446b,bridge,DOMDO MIA BRIDGE,20.9491451322709,92.2584208880478,37.2,C,M
1159,N1,LRP446br,link,road579,20.9486494096137,92.2588421081543,115.79999999996316,-,-
1160,N1,LRP446d,bridge,DONDO MIA BOX CULVERT,20.9481536869565,92.2592633282608,1.5,A,S
1161,N1,LRP446dr,link,road580,20.94762423969035,92.25952581791825,158.500000000025,-,-
1162,N1,LRP447a,bridge,DONDO MIA BOX CULVERT,20.9470947924242,92.2597883075757,2.7,A,S
1163,N1,LRP447ar,link,road581,20.94647279246875,92.26006080378785,181.2999999999691,-,-
1164,N1,LRP447b,bridge,DOMMO MIA BOX CULVERT,20.9458507925133,92.2603333,1.2,A,S
1165,N1,LRP447br,link,road582,20.9443196576928,92.260465056117,383.7999999999909,-,-
1166,N1,LRP447c,bridge,DHANDO MIA,20.9427885228723,92.260596812234,38.6,C,M
1167,N1,LRP447cr,link,road583,20.940046891436147,92.26148589111699,617.4000000000059,-,-
1168,N1,LRP448a,bridge,DONDO MIA CHAK POST BRIDGE,20.93730526,92.26237497,51.0,B,L
1169,N1,LRP448ar,link,road584,20.93486564597935,92.262994185,525.9999999999982,-,-
1170,N1,LRP448c,bridge,DOMDO MIA BRIDGE,20.9324260319587,92.2636134,13.5,B,M
1171,N1,LRP448cr,link,road585,20.93215090219065,92.26366301249999,49.50000000004502,-,-
1172,N1,LRP449a,bridge,DOMDO MIA,20.9318757724226,92.263712625,13.5,B,M
1173,N1,LRP449ar,link,road586,20.931137725901998,92.26384571249994,155.49999999998272,-,-
1174,N1,LRP449c,bridge,DONDOMIA,20.9303996793814,92.2639787999999,2.7,A,S
1175,N1,LRP449cr,link,road587,20.9292685334407,92.26413999843746,254.300000000005,-,-
1176,N1,LRP449d,bridge,DONOMIA,20.9281373875,92.264301196875,34.8,C,M
1177,N1,LRP449dr,link,road588,20.92676320779195,92.26462317770255,287.2000000000027,-,-
1178,N1,LRP449f,bridge,DONMIA,20.9253890280839,92.2649451585301,2.7,D,S
1179,N1,LRP449fr,link,road589,20.9231583368721,92.2661989832273,575.2999999999745,-,-
1180,N1,LRP450a,bridge,Karumtoli Bridge,20.9209276456603,92.2674528079245,37.6,C,M
1181,N1,LRP450ar,link,road590,20.9199079228301,92.26808022896225,231.40000000000546,-,-
1182,N1,LRP450c,bridge,KARUNTON BOX CULVERT,20.9188881999999,92.26870765,1.2,A,S
1183,N1,LRP450cr,link,road591,20.91844216999995,92.26890427214285,109.79999999998999,-,-
1184,N1,LRP450d,bridge,KARUM TOLI SHOTHA (1),20.91799614,92.2691008942857,6.0,A,S
1185,N1,LRP450dr,link,road592,20.917351319019602,92.26947901871145,162.00000000000637,-,-
1186,N1,LRP450e,bridge,Sholo Bandar Teknaf Bridge,20.9167064980392,92.2698571431372,6.0,C,S
1187,N1,LRP450er,link,road593,20.91603861022645,92.27029055691341,169.00000000001137,-,-
1188,N1,LRP451a,bridge,KAKUM TOLI CHACK BOX CULVERT,20.9153707224137,92.2707239706896,1.2,B,S
1189,N1,LRP451ar,link,road594,20.91500290172405,92.27096533620684,94.80000000000364,-,-
1190,N1,LRP451b,bridge,KARUMTOLI (3)BOX CULVERT,20.9146350810344,92.2712067017241,2.8,A,S
1191,N1,LRP451br,link,road595,20.913655118483298,92.271963911879,290.20000000000636,-,-
1192,N1,LRP451c,bridge,KARUMTOLI,20.9126751559322,92.2727211220339,34.3,B,M
1193,N1,LRP451cr,link,road596,20.91214972729345,92.27303176146535,109.70000000000546,-,-
1194,N1,LRP451e,bridge,KARUM TOLI BOX CULVERT,20.9116242986547,92.2733424008968,1.3,A,S
1195,N1,LRP451er,link,road597,20.9110263973094,92.27374100179364,158.69999999996816,-,-
1196,N1,LRP451f,bridge,KARUMTOLI BRIDGE,20.9104284959641,92.2741396026905,23.7,C,M
1197,N1,LRP451fr,link,road598,20.91012580840805,92.27434139439455,57.30000000001728,-,-
1198,N1,LRP451h,bridge,KARUM TOLI RCC GIDER BRIDGE,20.909823120852,92.2745431860986,10.6,A,M
1199,N1,LRP451hr,link,road599,20.909640013565,92.27466525762324,38.39999999997817,-,-
1200,N1,LRP451i,bridge,KARAN TOLI RCC GIDER BRIDGE,20.909456906278,92.2747873291479,10.6,A,M
1201,N1,LRP451ir,link,road600,20.9087445170045,92.275238957221,181.40000000000728,-,-
1202,N1,LRP452a,bridge,Baroy toli (1) Bridge,20.908032127731,92.2756905852941,29.3,C,M
1203,N1,LRP452ar,link,road601,20.907740045378098,92.2758748191176,47.699999999998184,-,-
1204,N1,LRP452c,bridge,BORY TOLI SLAB CULVERT,20.9074479630252,92.2760590529411,2.8,A,S
1205,N1,LRP452cr,link,road602,20.9067125554963,92.2765723057388,207.20000000003637,-,-
1206,N1,LRP452d,bridge,BORYTOLI SLAB CULVERT,20.9059771479674,92.2770855585365,2.8,A,S
1207,N1,LRP452dr,link,road603,20.90564114247685,92.27732972721344,86.19999999999864,-,-
1208,N1,LRP452e,bridge,BARITOLI BOX CULVERT,20.9053051369863,92.2775738958904,2.8,A,S
1209,N1,LRP452er,link,road604,20.90493849607045,92.27782536701736,97.1999999999659,-,-
1210,N1,LRP452f,bridge,BAROY TOLI RCC GIDER BRIDGE,20.9045718551546,92.2780768381443,17.5,C,M
1211,N1,LRP452fr,link,road605,20.90413155953605,92.27838503556694,105.49999999999045,-,-
1212,N1,LRP452h,bridge,BAROY TOLI RCC GIDER BRIDGE,20.9036912639175,92.2786932329896,8.3,C,S
1213,N1,LRP452hr,link,road606,20.90344701885195,92.278868945621,63.70000000000273,-,-
1214,N1,LRP452i,bridge,BARIY TOLI RCC GIDER BRIDGE,20.9032027737864,92.2790446582524,6.1,B,S
1215,N1,LRP452ir,link,road607,20.902543853291903,92.2794591239815,183.89999999999773,-,-
1216,N1,LRP452j,bridge,NAITAN PARA RCC GIDER BRIDGE,20.9018849327974,92.2798735897106,23.0,B,M
1217,N1,LRP452jr,link,road608,20.89949189354155,92.2824671781886,793.0000000000309,-,-
1218,N1,LRP453a,bridge,NAITOM PARA RCC GIDER BRIDGE,20.8970988542857,92.2850607666666,15.1,B,M
1219,N1,LRP453ar,link,road609,20.896094234285698,92.286506572619,370.89999999996724,-,-
1220,N1,LRP454a,bridge,NAITANG PARA RCC GIDER BRIDGE,20.8950896142857,92.2879523785714,9.0,A,S
1221,N1,LRP454ar,link,road610,20.89368036416035,92.28946820595235,453.00000000004593,-,-
1222,N1,LRP454b,bridge,NAITOM PARA RCC GIDER BRIDGE,20.892271114035,92.2909840333333,9.0,B,S
1223,N1,LRP454br,link,road611,20.891214783297798,92.29335105669361,576.9999999999559,-,-
1224,N1,LRP455a,bridge,Eskahal Bridge,20.8901584525606,92.2957180800539,37.3,C,M
1225,N1,LRP455ar,link,road612,20.8873625883056,92.2972169845417,844.700000000005,-,-
1226,N1,LRP456a,bridge,BUS STAND TEKNAF BOX CULVERT,20.8845667240506,92.2987158890295,1.5,A,S
1227,N1,LRP456ar,link,road613,20.88381858639235,92.2984394233122,183.50000000000227,-,-
1228,N1,LRP456b,bridge,BUS STAND TEKNAF BOX CULVERT,20.8830704487341,92.2981629575949,1.5,C,S
1229,N1,LRP456br,link,road614,20.88202783585195,92.29797017879744,245.5000000000141,-,-
1230,N1,LRP456c,bridge,YAKNAT BRIDGE,20.8809852229698,92.2977774,35.9,C,M
1231,N1,LRP456cr,link,road615,22.2898619414849,91.37831923999995,,-,-
1232,N1,LRP001a,sourcesink,.,23.69873866,90.4588610799999,11.3,A,M
