,VehicleID,Travel_Time
696,Truck8893,124
697,Truck8791,165
698,Truck8953,105
699,Truck8723,186
700,Truck8910,121
701,Truck9108,51
702,Truck8711,192
703,Truck8801,162
704,Truck8966,103
705,Truck8601,234
706,Truck8805,165
707,Truck8929,120
708,Truck8737,186
709,Truck8924,121
710,Truck8984,101
711,Truck9023,86
712,Truck9122,51
713,Truck8815,162
714,Truck8980,103
715,Truck8615,234
716,Truck8921,124
717,Truck8819,165
718,Truck8981,105
719,Truck8992,100
720,Truck8740,191
721,Truck8751,186
722,Truck8998,101
723,Truck9136,51
724,Truck9224,21
725,Truck8829,162
726,Truck8986,107
727,Truck8915,133
728,Truck8994,103
729,Truck8629,234
730,Truck8833,165
731,Truck8995,105
732,Truck9006,100
733,Truck8754,191
734,Truck8765,186
735,Truck8786,181
736,Truck8952,121
737,Truck9150,51
738,Truck9238,21
739,Truck8753,192
740,Truck8843,162
741,Truck8643,234
742,Truck8807,174
743,Truck8847,165
744,Truck8971,120
745,Truck9009,105
746,Truck8779,186
747,Truck8913,141
748,Truck9026,101
749,Truck9065,86
750,Truck9164,51
751,Truck9252,21
752,Truck8857,162
753,Truck8943,133
754,Truck9022,103
755,Truck8657,234
756,Truck8963,124
757,Truck9208,39
758,Truck8861,165
759,Truck8793,186
760,Truck8814,181
761,Truck9040,101
762,Truck9178,51
763,Truck9266,21
764,Truck8871,162
765,Truck8957,133
766,Truck9036,103
767,Truck8671,234
768,Truck8977,124
769,Truck8875,165
770,Truck9037,105
771,Truck8796,191
772,Truck9054,101
773,Truck9192,51
774,Truck9280,21
775,Truck8885,162
776,Truck8685,234
777,Truck9236,39
778,Truck8889,165
779,Truck9013,120
780,Truck9051,105
781,Truck8810,191
782,Truck8821,186
783,Truck8842,181
784,Truck8955,141
785,Truck9008,121
786,Truck9206,51
787,Truck9294,21
788,Truck8899,162
789,Truck8985,133
790,Truck8699,234
791,Truck8903,165
792,Truck9027,120
793,Truck9076,100
794,Truck8835,186
795,Truck9082,101
796,Truck9220,51
797,Truck9308,21
798,Truck9070,107
799,Truck8999,133
800,Truck9078,103
801,Truck8713,234
802,Truck9019,124
803,Truck8917,165
804,Truck9079,105
805,Truck8838,191
806,Truck8849,186
807,Truck9135,86
808,Truck9234,51
809,Truck8927,162
810,Truck8727,234
811,Truck9278,39
812,Truck8931,165
813,Truck9093,105
814,Truck9104,100
815,Truck8863,186
816,Truck9050,121
817,Truck9149,86
818,Truck9248,51
819,Truck9336,21
820,Truck8941,162
821,Truck8741,234
822,Truck8945,165
823,Truck9107,105
824,Truck9118,100
825,Truck8877,186
826,Truck9064,121
827,Truck9124,101
828,Truck9163,86
829,Truck9262,51
830,Truck9041,133
831,Truck9120,103
832,Truck8755,234
833,Truck9061,124
834,Truck8959,165
835,Truck9121,105
836,Truck9132,100
837,Truck8880,191
838,Truck8891,186
839,Truck8912,181
840,Truck9138,101
841,Truck9177,86
842,Truck9364,21
843,Truck8969,162
844,Truck9055,133
845,Truck8769,234
846,Truck9075,124
847,Truck8797,225
848,Truck8973,165
849,Truck8905,186
850,Truck9092,121
851,Truck9152,101
852,Truck9290,51
853,Truck8983,162
854,Truck9069,133
855,Truck8783,234
856,Truck8947,174
857,Truck9089,124
858,Truck9334,39
859,Truck8987,165
860,Truck9111,120
861,Truck9160,100
862,Truck8919,186
863,Truck9106,121
864,Truck9166,101
865,Truck9304,51
866,Truck9392,21
867,Truck8907,192
868,Truck8997,162
869,Truck9083,133
870,Truck9162,103
871,Truck8961,174
872,Truck9103,124
873,Truck9001,165
874,Truck9174,100
875,Truck8922,191
876,Truck8933,186
877,Truck9180,101
878,Truck9318,51
879,Truck9011,162
880,Truck9097,133
881,Truck9176,103
882,Truck8811,234
883,Truck9117,124
884,Truck9362,39
885,Truck9015,165
886,Truck9139,120
887,Truck8968,181
888,Truck9134,121
889,Truck9194,101
890,Truck9233,86
891,Truck9332,51
892,Truck9420,21
893,Truck8935,192
894,Truck9025,162
895,Truck9182,107
896,Truck8825,234
897,Truck9131,124
898,Truck9029,165
899,Truck9153,120
900,Truck9191,105
901,Truck9202,100
902,Truck8950,191
903,Truck9148,121
904,Truck9346,51
905,Truck9434,21
906,Truck8949,192
907,Truck9039,162
908,Truck9196,107
909,Truck9125,133
910,Truck8839,234
911,Truck9145,124
912,Truck9043,165
913,Truck9167,120
914,Truck9205,105
915,Truck8964,191
916,Truck8975,186
917,Truck9222,101
918,Truck9360,51
919,Truck9448,21
920,Truck9053,162
921,Truck9210,107
922,Truck9218,103
923,Truck8853,234
924,Truck9159,124
925,Truck9057,165
926,Truck9181,120
927,Truck9219,105
928,Truck8978,191
929,Truck8989,186
930,Truck9067,162
931,Truck8867,234
932,Truck9173,124
933,Truck9418,39
934,Truck9071,165
935,Truck9244,100
936,Truck9003,186
937,Truck9024,181
938,Truck9190,121
939,Truck9250,101
940,Truck9289,86
941,Truck9388,51
942,Truck8991,192
943,Truck9081,162
944,Truck8881,234
945,Truck9187,124
946,Truck9209,120
947,Truck9247,105
948,Truck9017,186
949,Truck9204,121
950,Truck9264,101
951,Truck9402,51
952,Truck9490,21
953,Truck9005,192
954,Truck9095,162
955,Truck9260,103
956,Truck8895,234
957,Truck9201,124
958,Truck9099,165
959,Truck9223,120
960,Truck9261,105
961,Truck9020,191
962,Truck9031,186
963,Truck9052,181
964,Truck9416,51
965,Truck9109,162
966,Truck9195,133
967,Truck9274,103
968,Truck8909,234
969,Truck9215,124
970,Truck9460,39
971,Truck9113,165
972,Truck9275,105
973,Truck9286,100
974,Truck9034,191
975,Truck9045,186
976,Truck9232,121
977,Truck9292,101
978,Truck9430,51
979,Truck9518,21
980,Truck9033,192
981,Truck9123,162
982,Truck8923,234
983,Truck9229,124
984,Truck9474,39
985,Truck8951,225
986,Truck9127,165
987,Truck9048,191
988,Truck9059,186
989,Truck9246,121
990,Truck9306,101
991,Truck9444,51
992,Truck9047,192
993,Truck9137,162
994,Truck9302,103
995,Truck8937,234
996,Truck9243,124
997,Truck8965,225
998,Truck9141,165
999,Truck9265,120
1000,Truck9303,105
1001,Truck9062,191
1002,Truck9073,186
1003,Truck9320,101
1004,Truck9151,162
1005,Truck9237,133
1006,Truck9257,124
1007,Truck9155,165
1008,Truck9317,105
1009,Truck9328,100
1010,Truck9087,186
1011,Truck9472,51
1012,Truck9560,21
1013,Truck9165,162
1014,Truck9322,107
1015,Truck9251,133
1016,Truck9271,124
1017,Truck9169,165
1018,Truck9331,105
1019,Truck9342,100
1020,Truck9090,191
1021,Truck9101,186
1022,Truck9288,121
1023,Truck9348,101
1024,Truck9486,51
1025,Truck9574,21
1026,Truck9179,162
1027,Truck8979,234
1028,Truck9285,124
1029,Truck9183,165
1030,Truck9345,105
1031,Truck9356,100
1032,Truck9115,186
1033,Truck9500,51
1034,Truck9193,162
1035,Truck9350,107
1036,Truck9279,133
1037,Truck8993,234
1038,Truck9299,124
1039,Truck9197,165
1040,Truck9321,120
1041,Truck9359,105
1042,Truck9370,100
1043,Truck9129,186
1044,Truck9316,121
1045,Truck9376,101
1046,Truck9415,86
1047,Truck9207,162
1048,Truck9293,133
1049,Truck9007,234
1050,Truck9313,124
1051,Truck9558,39
1052,Truck9211,165
1053,Truck9373,105
1054,Truck9384,100
1055,Truck9143,186
1056,Truck9330,121
1057,Truck9390,101
1058,Truck9528,51
1059,Truck9221,162
1060,Truck9378,107
1061,Truck9307,133
1062,Truck9021,234
1063,Truck9185,174
1064,Truck9327,124
1065,Truck9049,225
1066,Truck9225,165
1067,Truck9387,105
1068,Truck9398,100
1069,Truck9146,191
1070,Truck9157,186
1071,Truck9344,121
1072,Truck9404,101
1073,Truck9443,86
1074,Truck9542,51
1075,Truck9630,21
1076,Truck9235,162
1077,Truck9035,234
1078,Truck9199,174
1079,Truck9341,124
1080,Truck9239,165
1081,Truck9363,120
1082,Truck9401,105
1083,Truck9412,100
1084,Truck9171,186
1085,Truck9358,121
1086,Truck9556,51
1087,Truck9644,21
1088,Truck9249,162
1089,Truck9406,107
1090,Truck9335,133
1091,Truck9355,124
1092,Truck9253,165
1093,Truck9372,121
1094,Truck9432,101
1095,Truck9570,51
1096,Truck9658,21
1097,Truck9263,162
1098,Truck9349,133
1099,Truck9063,234
1100,Truck9267,165
1101,Truck9429,105
1102,Truck9188,191
1103,Truck9386,121
1104,Truck9446,101
1105,Truck9584,51
1106,Truck9672,21
1107,Truck9277,162
1108,Truck9442,103
1109,Truck9077,234
1110,Truck9383,124
1111,Truck9281,165
1112,Truck9405,120
1113,Truck9454,100
1114,Truck9213,186
1115,Truck9400,121
1116,Truck9499,86
1117,Truck9598,51
1118,Truck9291,162
1119,Truck9377,133
1120,Truck9091,234
1121,Truck9397,124
1122,Truck9642,39
1123,Truck9295,165
1124,Truck9457,105
1125,Truck9216,191
1126,Truck9227,186
1127,Truck9414,121
1128,Truck9305,162
1129,Truck9462,107
1130,Truck9391,133
1131,Truck9105,234
1132,Truck9269,174
1133,Truck9411,124
1134,Truck9309,165
1135,Truck9471,105
1136,Truck9230,191
1137,Truck9241,186
1138,Truck9428,121
1139,Truck9488,101
1140,Truck9626,51
1141,Truck9714,21
1142,Truck9319,162
1143,Truck9476,107
1144,Truck9484,103
1145,Truck9119,234
1146,Truck9425,124
1147,Truck9147,225
1148,Truck9323,165
1149,Truck9485,105
1150,Truck9255,186
1151,Truck9276,181
1152,Truck9502,101
1153,Truck9541,86
1154,Truck9640,51
1155,Truck9728,21
1156,Truck9333,162
1157,Truck9419,133
1158,Truck9133,234
1159,Truck9439,124
1160,Truck9337,165
1161,Truck9510,100
1162,Truck9258,191
1163,Truck9456,121
1164,Truck9516,101
1165,Truck9555,86
1166,Truck9654,51
1167,Truck9742,21
1168,Truck9347,162
1169,Truck9504,107
1170,Truck9433,133
1171,Truck9512,103
1172,Truck9453,124
1173,Truck9351,165
1174,Truck9475,120
1175,Truck9513,105
1176,Truck9272,191
1177,Truck9283,186
1178,Truck9470,121
1179,Truck9530,101
1180,Truck9668,51
1181,Truck9361,162
1182,Truck9447,133
1183,Truck9526,103
1184,Truck9161,234
1185,Truck9467,124
1186,Truck9712,39
1187,Truck9365,165
1188,Truck9527,105
1189,Truck9538,100
1190,Truck9297,186
1191,Truck9544,101
1192,Truck9770,21
1193,Truck9375,162
1194,Truck9532,107
1195,Truck9461,133
1196,Truck9540,103
1197,Truck9175,234
1198,Truck9339,174
1199,Truck9481,124
1200,Truck9203,225
1201,Truck9300,191
1202,Truck9311,186
1203,Truck9445,141
1204,Truck9498,121
1205,Truck9696,51
1206,Truck9784,21
1207,Truck9389,162
1208,Truck9546,107
1209,Truck9189,234
1210,Truck9495,124
1211,Truck9393,165
1212,Truck9566,100
1213,Truck9314,191
1214,Truck9325,186
1215,Truck9572,101
1216,Truck9710,51
1217,Truck9403,162
1218,Truck9489,133
1219,Truck9568,103
1220,Truck9231,225
1221,Truck9407,165
1222,Truck9531,120
1223,Truck9569,105
1224,Truck9580,100
1225,Truck9586,101
1226,Truck9724,51
1227,Truck9812,21
1228,Truck9417,162
1229,Truck9503,133
1230,Truck9582,103
1231,Truck9217,234
1232,Truck9523,124
1233,Truck9545,120
1234,Truck9583,105
1235,Truck9353,186
1236,Truck9374,181
1237,Truck9600,101
1238,Truck9639,86
1239,Truck9738,51
1240,Truck9826,21
1241,Truck9431,162
1242,Truck9588,107
1243,Truck9517,133
1244,Truck9596,103
1245,Truck9537,124
1246,Truck9435,165
1247,Truck9559,120
1248,Truck9597,105
1249,Truck9367,186
1250,Truck9554,121
1251,Truck9614,101
1252,Truck9653,86
1253,Truck9840,21
1254,Truck9602,107
1255,Truck9610,103
1256,Truck9245,234
1257,Truck9551,124
1258,Truck9449,165
1259,Truck9611,105
1260,Truck9381,186
1261,Truck9628,101
1262,Truck9766,51
1263,Truck9854,21
1264,Truck9369,192
1265,Truck9459,162
1266,Truck9616,107
1267,Truck9259,234
1268,Truck9565,124
1269,Truck9287,225
1270,Truck9463,165
1271,Truck9625,105
1272,Truck9636,100
1273,Truck9395,186
1274,Truck9780,51
1275,Truck9868,21
1276,Truck9473,162
1277,Truck9638,103
1278,Truck9273,234
1279,Truck9477,165
1280,Truck9409,186
1281,Truck9656,101
1282,Truck9794,51
1283,Truck9487,162
1284,Truck9573,133
1285,Truck9652,103
1286,Truck9491,165
1287,Truck9423,186
1288,Truck9670,101
1289,Truck9709,86
1290,Truck9808,51
1291,Truck9896,21
1292,Truck9501,162
1293,Truck9587,133
1294,Truck9666,103
1295,Truck9301,234
1296,Truck9465,174
1297,Truck9505,165
1298,Truck9667,105
1299,Truck9678,100
1300,Truck9426,191
1301,Truck9437,186
1302,Truck9458,181
1303,Truck9624,121
1304,Truck9684,101
1305,Truck9723,86
1306,Truck9515,162
1307,Truck9601,133
1308,Truck9680,103
1309,Truck9315,234
1310,Truck9479,174
1311,Truck9621,124
1312,Truck9519,165
1313,Truck9681,105
1314,Truck9692,100
1315,Truck9440,191
1316,Truck9451,186
1317,Truck9698,101
1318,Truck9737,86
1319,Truck9836,51
1320,Truck9924,21
1321,Truck9529,162
1322,Truck9686,107
1323,Truck9615,133
1324,Truck9694,103
1325,Truck9329,234
1326,Truck9493,174
1327,Truck9635,124
1328,Truck9533,165
1329,Truck9657,120
1330,Truck9695,105
1331,Truck9706,100
1332,Truck9850,51
1333,Truck9938,21
1334,Truck9543,162
1335,Truck9700,107
1336,Truck9629,133
1337,Truck9343,234
1338,Truck9649,124
1339,Truck9547,165
1340,Truck9468,191
1341,Truck9726,101
1342,Truck9864,51
1343,Truck9952,21
1344,Truck9557,162
1345,Truck9643,133
1346,Truck9722,103
1347,Truck9357,234
1348,Truck9521,174
1349,Truck9663,124
1350,Truck9561,165
1351,Truck9482,191
1352,Truck9514,181
1353,Truck9740,101
1354,Truck9878,51
1355,Truck8077,697
1356,Truck9571,162
1357,Truck9371,234
1358,Truck9677,124
1359,Truck9575,165
1360,Truck9699,120
1361,Truck9496,191
1362,Truck9507,186
1363,Truck9754,101
1364,Truck9892,51
1365,Truck9980,21
1366,Truck9585,162
1367,Truck9671,133
1368,Truck9385,234
1369,Truck9589,165
1370,Truck9751,105
1371,Truck9762,100
1372,Truck9708,121
1373,Truck9768,101
1374,Truck9807,86
1375,Truck9906,51
1376,Truck9509,192
1377,Truck9599,162
1378,Truck9756,107
1379,Truck9685,133
1380,Truck9764,103
1381,Truck8064,709
1382,Truck9399,234
1383,Truck9563,174
1384,Truck9705,124
1385,Truck9603,165
1386,Truck9765,105
1387,Truck9524,191
1388,Truck9535,186
1389,Truck9782,101
1390,Truck9821,86
1391,Truck9920,51
1392,Truck9613,162
1393,Truck8078,709
1394,Truck9413,234
1395,Truck9617,165
1396,Truck9779,105
1397,Truck9790,100
1398,Truck9549,186
1399,Truck9736,121
1400,Truck9796,101
1401,Truck9934,51
1402,Truck9627,162
1403,Truck9713,133
1404,Truck9792,103
1405,Truck8092,709
1406,Truck9427,234
1407,Truck9733,124
1408,Truck9631,165
1409,Truck9793,105
1410,Truck9552,191
1411,Truck9750,121
1412,Truck9810,101
1413,Truck9948,51
1414,Truck9641,162
1415,Truck9798,107
1416,Truck9727,133
1417,Truck9806,103
1418,Truck8106,709
1419,Truck9441,234
1420,Truck9747,124
1421,Truck9645,165
1422,Truck9818,100
1423,Truck9577,186
1424,Truck9824,101
1425,Truck9962,51
1426,Truck10050,21
1427,Truck9655,162
1428,Truck9741,133
1429,Truck8120,709
1430,Truck9455,234
1431,Truck9783,120
1432,Truck9832,100
1433,Truck9591,186
1434,Truck9612,181
1435,Truck9778,121
1436,Truck9838,101
1437,Truck9976,51
1438,Truck9579,192
1439,Truck9669,162
1440,Truck9755,133
1441,Truck9834,103
1442,Truck8134,709
1443,Truck9469,234
1444,Truck10020,39
1445,Truck9673,165
1446,Truck9797,120
1447,Truck9835,105
1448,Truck9594,191
1449,Truck9605,186
1450,Truck9852,101
1451,Truck10078,21
1452,Truck9593,192
1453,Truck9683,162
1454,Truck9769,133
1455,Truck9848,103
1456,Truck8148,709
1457,Truck9483,234
1458,Truck9789,124
1459,Truck10034,39
1460,Truck9687,165
1461,Truck9811,120
1462,Truck9849,105
1463,Truck9608,191
1464,Truck9619,186
1465,Truck9753,141
1466,Truck9866,101
1467,Truck9905,86
1468,Truck10004,51
1469,Truck10092,21
1470,Truck9607,192
1471,Truck9697,162
1472,Truck9862,103
1473,Truck8162,709
1474,Truck9497,234
1475,Truck9803,124
1476,Truck10048,39
1477,Truck9701,165
1478,Truck9825,120
1479,Truck9863,105
1480,Truck9874,100
1481,Truck9622,191
1482,Truck9633,186
1483,Truck9820,121
1484,Truck9880,101
1485,Truck10018,51
1486,Truck10106,21
1487,Truck9711,162
1488,Truck9876,103
1489,Truck8176,709
1490,Truck9511,234
1491,Truck9817,124
1492,Truck9877,105
1493,Truck9888,100
1494,Truck9647,186
1495,Truck9894,101
1496,Truck10032,51
1497,Truck9725,162
1498,Truck9882,107
1499,Truck8190,709
1500,Truck9525,234
1501,Truck9831,124
1502,Truck10076,39
1503,Truck9729,165
1504,Truck9853,120
1505,Truck9891,105
1506,Truck9650,191
1507,Truck9661,186
1508,Truck9682,181
1509,Truck9908,101
1510,Truck10046,51
1511,Truck10134,21
1512,Truck9739,162
1513,Truck8204,709
1514,Truck9539,234
1515,Truck9743,165
1516,Truck9916,100
1517,Truck9664,191
1518,Truck9675,186
1519,Truck9922,101
1520,Truck10060,51
1521,Truck10148,21
1522,Truck8259,697
1523,Truck9910,107
1524,Truck9839,133
1525,Truck9918,103
1526,Truck8218,709
1527,Truck9553,234
1528,Truck9859,124
1529,Truck9881,120
1530,Truck9919,105
1531,Truck9930,100
1532,Truck9689,186
1533,Truck9936,101
1534,Truck10074,51
1535,Truck10162,21
1536,Truck9767,162
1537,Truck8232,709
1538,Truck9567,234
1539,Truck9731,174
1540,Truck9873,124
1541,Truck9771,165
1542,Truck9933,105
1543,Truck9703,186
1544,Truck9890,121
1545,Truck9950,101
1546,Truck9989,86
1547,Truck10088,51
1548,Truck10176,21
1549,Truck9691,192
1550,Truck9781,162
1551,Truck9867,133
1552,Truck9946,103
1553,Truck8246,709
1554,Truck9581,234
1555,Truck9887,124
1556,Truck10132,39
1557,Truck9785,165
1558,Truck9947,105
1559,Truck9958,100
1560,Truck9717,186
1561,Truck9904,121
1562,Truck9964,101
1563,Truck10102,51
1564,Truck10190,21
1565,Truck9795,162
1566,Truck9960,103
1567,Truck8260,709
1568,Truck9595,234
1569,Truck9901,124
1570,Truck9623,225
1571,Truck9799,165
1572,Truck9923,120
1573,Truck9961,105
1574,Truck9972,100
1575,Truck9720,191
1576,Truck9752,181
1577,Truck9865,141
1578,Truck9978,101
1579,Truck10017,86
1580,Truck10116,51
1581,Truck10204,21
1582,Truck9719,192
1583,Truck9809,162
1584,Truck9966,107
1585,Truck9895,133
1586,Truck8274,709
1587,Truck9609,234
1588,Truck9915,124
1589,Truck9637,225
1590,Truck9813,165
1591,Truck9975,105
1592,Truck9734,191
1593,Truck9745,186
1594,Truck9932,121
1595,Truck9992,101
1596,Truck9823,162
1597,Truck9909,133
1598,Truck8288,709
1599,Truck9827,165
1600,Truck10000,100
1601,Truck9748,191
1602,Truck9759,186
1603,Truck10006,101
1604,Truck10045,86
1605,Truck10144,51
1606,Truck9837,162
1607,Truck9994,107
1608,Truck8302,709
1609,Truck9943,124
1610,Truck9841,165
1611,Truck10003,105
1612,Truck9773,186
1613,Truck10158,51
1614,Truck10246,21
1615,Truck9761,192
1616,Truck9851,162
1617,Truck10008,107
1618,Truck9937,133
1619,Truck8316,709
1620,Truck9651,234
1621,Truck9957,124
1622,Truck10202,39
1623,Truck9855,165
1624,Truck9776,191
1625,Truck9787,186
1626,Truck9974,121
1627,Truck10172,51
1628,Truck9775,192
1629,Truck10022,107
1630,Truck9951,133
1631,Truck8330,709
1632,Truck9665,234
1633,Truck9829,174
1634,Truck9693,225
1635,Truck9993,120
1636,Truck10031,105
1637,Truck10042,100
1638,Truck9801,186
1639,Truck9822,181
1640,Truck9988,121
1641,Truck10186,51
1642,Truck9879,162
1643,Truck10036,107
1644,Truck9965,133
1645,Truck8344,709
1646,Truck9679,234
1647,Truck9883,165
1648,Truck10007,120
1649,Truck10056,100
1650,Truck9804,191
1651,Truck9815,186
1652,Truck10002,121
1653,Truck10062,101
1654,Truck10200,51
1655,Truck10288,21
1656,Truck9893,162
1657,Truck9979,133
1658,Truck8358,709
1659,Truck9857,174
1660,Truck10244,39
1661,Truck9897,165
1662,Truck10021,120
1663,Truck10059,105
1664,Truck10016,121
1665,Truck9907,162
1666,Truck10064,107
1667,Truck10072,103
1668,Truck8372,709
1669,Truck9707,234
1670,Truck10013,124
1671,Truck9911,165
1672,Truck10073,105
1673,Truck9843,186
1674,Truck10030,121
1675,Truck10090,101
1676,Truck10129,86
1677,Truck10228,51
1678,Truck9921,162
1679,Truck10086,103
1680,Truck8386,709
1681,Truck9721,234
1682,Truck10027,124
1683,Truck9925,165
1684,Truck10087,105
1685,Truck10098,100
1686,Truck9846,191
1687,Truck9991,141
1688,Truck10044,121
1689,Truck10104,101
1690,Truck10143,86
1691,Truck8441,697
1692,Truck9845,192
1693,Truck9935,162
1694,Truck8400,709
1695,Truck9735,234
1696,Truck9899,174
1697,Truck10041,124
1698,Truck9939,165
1699,Truck10101,105
1700,Truck9860,191
1701,Truck9871,186
1702,Truck10005,141
1703,Truck10058,121
1704,Truck10118,101
1705,Truck10344,21
1706,Truck9949,162
1707,Truck10035,133
1708,Truck10114,103
1709,Truck8414,709
1710,Truck9749,234
1711,Truck10055,124
1712,Truck9953,165
1713,Truck10115,105
1714,Truck10126,100
1715,Truck9885,186
1716,Truck10270,51
1717,Truck10358,21
1718,Truck9963,162
1719,Truck10120,107
1720,Truck10049,133
1721,Truck8428,709
1722,Truck9763,234
1723,Truck10069,124
1724,Truck9967,165
1725,Truck10091,120
1726,Truck10033,141
1727,Truck10146,101
1728,Truck10185,86
1729,Truck10284,51
1730,Truck9977,162
1731,Truck10063,133
1732,Truck8442,709
1733,Truck9777,234
1734,Truck10083,124
1735,Truck9981,165
1736,Truck9902,191
1737,Truck9913,186
1738,Truck10100,121
1739,Truck10160,101
1740,Truck10386,21
1741,Truck10077,133
1742,Truck8456,709
1743,Truck9791,234
1744,Truck9819,225
1745,Truck9995,165
1746,Truck10119,120
1747,Truck10157,105
1748,Truck10168,100
1749,Truck9927,186
1750,Truck10174,101
1751,Truck10312,51
1752,Truck10400,21
1753,Truck8470,709
1754,Truck9805,234
1755,Truck9969,174
1756,Truck10111,124
1757,Truck10009,165
1758,Truck10171,105
1759,Truck10182,100
1760,Truck9941,186
1761,Truck10128,121
1762,Truck10188,101
1763,Truck10326,51
1764,Truck10414,21
1765,Truck9929,192
1766,Truck10019,162
1767,Truck10105,133
1768,Truck10184,103
1769,Truck8484,709
1770,Truck10125,124
1771,Truck10023,165
1772,Truck10196,100
1773,Truck9944,191
1774,Truck9955,186
1775,Truck10142,121
1776,Truck10340,51
1777,Truck10428,21
1778,Truck10198,103
1779,Truck8498,709
1780,Truck9833,234
1781,Truck9997,174
1782,Truck10139,124
1783,Truck10384,39
1784,Truck10161,120
1785,Truck10199,105
1786,Truck9990,181
1787,Truck10156,121
1788,Truck10216,101
1789,Truck10442,21
1790,Truck10047,162
1791,Truck10133,133
1792,Truck8512,709
1793,Truck9847,234
1794,Truck10153,124
1795,Truck10051,165
1796,Truck10213,105
1797,Truck10224,100
1798,Truck9983,186
1799,Truck10170,121
1800,Truck10230,101
1801,Truck10368,51
1802,Truck10456,21
1803,Truck9971,192
1804,Truck10061,162
1805,Truck10218,107
1806,Truck10147,133
1807,Truck8526,709
1808,Truck9861,234
1809,Truck10025,174
1810,Truck10167,124
1811,Truck10412,39
1812,Truck9889,225
1813,Truck10065,165
1814,Truck10227,105
1815,Truck9986,191
1816,Truck10283,86
1817,Truck10382,51
1818,Truck9985,192
1819,Truck10075,162
1820,Truck10232,107
1821,Truck10240,103
1822,Truck8540,709
1823,Truck9875,234
1824,Truck10039,174
1825,Truck10079,165
1826,Truck10241,105
1827,Truck10252,100
1828,Truck10011,186
1829,Truck10258,101
1830,Truck10297,86
1831,Truck10396,51
1832,Truck9999,192
1833,Truck10089,162
1834,Truck10175,133
1835,Truck8554,709
1836,Truck10053,174
1837,Truck10195,124
1838,Truck10093,165
1839,Truck10217,120
1840,Truck10255,105
1841,Truck10266,100
1842,Truck10014,191
1843,Truck10212,121
1844,Truck10272,101
1845,Truck10410,51
1846,Truck10498,21
1847,Truck10103,162
1848,Truck10260,107
1849,Truck10189,133
1850,Truck10268,103
1851,Truck8568,709
1852,Truck9903,234
1853,Truck10209,124
1854,Truck10107,165
1855,Truck10269,105
1856,Truck10280,100
1857,Truck10028,191
1858,Truck10226,121
1859,Truck10286,101
1860,Truck10512,21
1861,Truck10117,162
1862,Truck10274,107
1863,Truck10203,133
1864,Truck10282,103
1865,Truck8582,709
1866,Truck9917,234
1867,Truck10081,174
1868,Truck10223,124
1869,Truck10121,165
1870,Truck10245,120
1871,Truck10294,100
1872,Truck10300,101
1873,Truck10339,86
1874,Truck10438,51
1875,Truck10526,21
1876,Truck10131,162
1877,Truck8596,709
1878,Truck9931,234
1879,Truck10237,124
1880,Truck10135,165
1881,Truck10259,120
1882,Truck10067,186
1883,Truck10254,121
1884,Truck10314,101
1885,Truck10353,86
1886,Truck10452,51
1887,Truck10145,162
1888,Truck10302,107
1889,Truck10231,133
1890,Truck10310,103
1891,Truck8610,709
1892,Truck9945,234
1893,Truck10109,174
1894,Truck10251,124
1895,Truck10149,165
1896,Truck10311,105
1897,Truck10070,191
1898,Truck10328,101
1899,Truck10367,86
1900,Truck10466,51
1901,Truck10554,21
1902,Truck10159,162
1903,Truck10316,107
1904,Truck8624,709
1905,Truck9959,234
1906,Truck10163,165
1907,Truck10325,105
1908,Truck10084,191
1909,Truck10095,186
1910,Truck10342,101
1911,Truck10480,51
1912,Truck10568,21
1913,Truck10173,162
1914,Truck10330,107
1915,Truck8638,709
1916,Truck9973,234
1917,Truck10177,165
1918,Truck10350,100
1919,Truck10130,181
1920,Truck10296,121
1921,Truck10356,101
1922,Truck10494,51
1923,Truck10582,21
1924,Truck10097,192
1925,Truck10187,162
1926,Truck10273,133
1927,Truck8652,709
1928,Truck9987,234
1929,Truck10293,124
1930,Truck10538,39
1931,Truck10191,165
1932,Truck10315,120
1933,Truck10112,191
1934,Truck10123,186
1935,Truck10370,101
1936,Truck10508,51
1937,Truck10201,162
1938,Truck10287,133
1939,Truck10366,103
1940,Truck8666,709
1941,Truck10001,234
1942,Truck10378,100
1943,Truck10137,186
1944,Truck10324,121
1945,Truck10423,86
1946,Truck10522,51
1947,Truck10610,21
1948,Truck10215,162
1949,Truck10372,107
1950,Truck10301,133
1951,Truck8680,709
1952,Truck10015,234
1953,Truck10321,124
1954,Truck10219,165
1955,Truck10381,105
1956,Truck10392,100
1957,Truck10140,191
1958,Truck10151,186
1959,Truck10338,121
1960,Truck10398,101
1961,Truck10437,86
1962,Truck10536,51
1963,Truck10624,21
1964,Truck10229,162
1965,Truck8694,709
1966,Truck10029,234
1967,Truck10335,124
1968,Truck10057,225
1969,Truck10233,165
1970,Truck10395,105
1971,Truck10154,191
1972,Truck10165,186
1973,Truck10352,121
1974,Truck10550,51
1975,Truck10638,21
1976,Truck10243,162
1977,Truck10329,133
1978,Truck8708,709
1979,Truck10043,234
1980,Truck10207,174
1981,Truck10349,124
1982,Truck10594,39
1983,Truck10247,165
1984,Truck10409,105
1985,Truck10420,100
1986,Truck10179,186
1987,Truck10426,101
1988,Truck10564,51
1989,Truck10652,21
1990,Truck10257,162
1991,Truck10343,133
1992,Truck10422,103
1993,Truck8722,709
1994,Truck10363,124
